string,doc_id,word_loc,string_length,number_words,before_'s,contains_'s,before_after_said,position_or_title_before,post_name_after,two_capitals,capital_before,capital_after,contains_first_name,first_name_before,first_name_after,contains_last_name,last_name_before,last_name_after,common_proper_noun,contains_nba_teamcity,contains_nba_person,contains_partial_nba_person,partial_nba_person_before,partial_nba_person_after,label
Wizards,119.,68,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Otto,119.,76,4,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Otto Porter,119.,76,11,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
Otto Porter Jr,119.,76,14,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Porter,119.,77,6,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0
Porter Jr,119.,77,9,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0
Jr,119.,78,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
Washington,119.,80,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
Bradley,119.,84,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Bradley Beal,119.,84,12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Beal,119.,85,4,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Marcin,119.,101,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0
Marcin Gortat,119.,101,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
Gortat,119.,102,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
Markieff,119.,110,8,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Markieff Morris,119.,110,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Morris,119.,111,6,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
John,119.,123,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Beal,119.,140,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
We,119.,142,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,119.,174,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Wizards,119.,189,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Many,119.,218,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,119.,220,12,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Orlando,119.,234,9,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Maybe,119.,238,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
Gortat,119.,243,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Maybe,119.,245,5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
John,119.,252,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
We,119.,266,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Orlando,119.,280,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
Los,119.,297,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
Los Angeles,119.,297,11,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Los Angeles Lakers,119.,297,18,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Angeles,119.,298,7,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0
Angeles Lakers,119.,298,14,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
Lakers,119.,299,6,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
Magic,119.,301,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Nov,119.,307,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wizards,119.,320,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Washington,119.,322,12,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Orlando,119.,326,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Magic,119.,332,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Jonathon,119.,344,8,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Jonathon Simmons,119.,344,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Simmons,119.,345,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Mario,119.,347,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Mario Hezonja,119.,347,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
Hezonja,119.,348,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
Orlando,119.,350,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
Magic,119.,356,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Elfrid,119.,366,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
Elfrid Payton,119.,366,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Payton,119.,367,6,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
Wizards,119.,373,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
We,119.,378,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Magic,119.,387,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Frank,119.,389,5,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0
Frank Vogel,119.,389,11,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Vogel,119.,390,5,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
We,119.,392,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
First,119.,399,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wizards,119.,418,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Beal,119.,422,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
Washington,119.,428,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
Washington,119.,429,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Wizards,119.,449,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
PF,119.,466,2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0
PF Aaron,119.,466,8,2,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0
PF Aaron Gordon,119.,466,15,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0
Aaron,119.,467,5,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Aaron Gordon,119.,467,12,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Gordon,119.,468,6,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Friday,119.,486,8,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Marreese,119.,494,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
Marreese Speights,119.,494,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Marreese,119.,495,8,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
Marreese Speights,119.,495,17,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Speights,119.,496,8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
Gordon,119.,498,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
Hezonja,119.,510,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Hezonja,119.,511,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Kristaps,124.,0,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Kristaps Porzingis,124.,0,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Porzingis,124.,1,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Giannis,124.,8,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Giannis Antetokounmpo,124.,8,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
Antetokounmpo,124.,9,13,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Knicks,124.,12,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
An,124.,28,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
An MRI,124.,28,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MRI,124.,29,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kristaps,124.,34,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0
Kristaps Porzingis,124.,34,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
Porzingis,124.,35,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
Tuesday,124.,43,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Milwaukee,124.,52,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
Milwaukee Bucks,124.,52,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Bucks,124.,53,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
New,124.,55,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,124.,55,8,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0
New York Knicks,124.,55,15,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
York,124.,56,4,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
York Knicks,124.,56,11,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0
Knicks,124.,57,6,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0
Porzingis,124.,63,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Knicks,124.,68,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
Kristaps,124.,79,8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Kristaps Porzingis,124.,79,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Porzingis,124.,80,9,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
Here,124.,85,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
New,124.,92,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,124.,92,8,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,124.,93,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Porzingis,124.,109,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Giannis,124.,112,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Giannis Antetokounmpo,124.,112,23,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
Antetokounmpo,124.,113,15,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Two,124.,141,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porzingis,124.,144,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Porzingis,124.,180,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Porzingis As,124.,180,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
As,124.,181,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Tuesday,124.,184,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Porzingis,124.,188,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
A,124.,193,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Porzingis,124.,208,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
More,124.,217,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Knicks,124.,225,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
Enes,124.,227,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
Enes Kanter,124.,227,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Kanter,124.,228,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
He,124.,248,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Knicks,124.,271,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Willy,124.,273,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
Willy Hernangomez,124.,273,17,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1
Hernangomez,124.,274,11,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0
Spain,124.,281,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Porzingis,124.,290,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
New,124.,353,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
New York,124.,353,8,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
New York Before,124.,353,15,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0
New York Before Porzingis,124.,353,25,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
York,124.,354,4,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
York Before,124.,354,11,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0
York Before Porzingis,124.,354,21,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
Before,124.,355,6,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
Before Porzingis,124.,355,16,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
Porzingis,124.,356,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Knicks,124.,360,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Porzingis,124.,381,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Knicks,124.,384,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Frank,124.,399,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
Frank Ntilikina,124.,399,15,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Ntilikina,124.,400,9,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0
Trey,124.,402,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
Trey Burke,124.,402,10,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1
Burke,124.,403,5,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0
Injuries,124.,411,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knicks,124.,414,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Tim,124.,423,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Tim Hardaway,124.,423,12,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
Tim Hardaway Jr,124.,423,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
Hardaway,124.,424,8,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
Hardaway Jr,124.,424,11,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Jr,124.,425,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tuesday,124.,427,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Hardaway,124.,449,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thursday,124.,452,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Toronto,124.,456,7,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
Toronto Raptors,124.,456,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Raptors,124.,457,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
X-rays,124.,461,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Kanter,124.,465,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Knicks,124.,491,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Porzingis,124.,499,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
It,124.,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porzingis,124.,522,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
Blake,130.,0,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Blake Griffin,130.,0,13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1
Griffin,130.,1,7,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
Andre,130.,6,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
Andre Drummond,130.,6,14,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
Drummond,130.,7,8,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
DETROIT,130.,16,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Stan,130.,18,4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
Stan Van,130.,18,8,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Stan Van Gundy,130.,18,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
Van,130.,19,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
Van Gundy,130.,19,9,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
Gundy,130.,20,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
Detroit,130.,27,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Detroit Pistons,130.,27,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Pistons,130.,28,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Blake,130.,34,5,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0
Blake Griffin,130.,34,13,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1
Blake Griffin Andre,130.,34,19,3,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
Blake Griffin Andre Drummond,130.,34,28,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1
Griffin,130.,35,7,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
Griffin Andre,130.,35,13,2,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0
Griffin Andre Drummond,130.,35,22,3,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0
Andre,130.,36,5,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0
Andre Drummond,130.,36,14,2,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1
Drummond,130.,37,8,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
Pistons,130.,46,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Portland,130.,49,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Portland Trail,130.,49,14,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Portland Trail Blazers,130.,49,22,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Trail,130.,50,5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Trail Blazers,130.,50,13,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Blazers,130.,51,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Detroit,130.,58,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Van,130.,99,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Van Gundy,130.,99,9,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
Van Gundy Detroit,130.,99,19,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
Gundy,130.,100,5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0
Gundy Detroit,130.,100,15,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0
Detroit,130.,101,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
Once,130.,126,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Detroit,130.,135,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Griffin,130.,143,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Following,130.,155,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Miami,130.,159,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Saturday,130.,161,8,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
Saturday Van,130.,161,12,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
Saturday Van Gundy,130.,161,18,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
Van,130.,162,3,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0
Van Gundy,130.,162,9,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1
Gundy,130.,163,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Pistons,130.,166,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Griffin,130.,171,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
Detroit,130.,177,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Monday,130.,180,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Pistons,130.,183,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
They,130.,188,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Portland,130.,211,10,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0
Portland Damian,130.,211,17,2,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0
Portland Damian Lillard,130.,211,25,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0
Damian,130.,212,6,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
Damian Lillard,130.,212,14,2,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1
Lillard,130.,213,7,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
Once,130.,215,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pistons,130.,232,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Philadelphia,130.,239,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
